datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 14:55,25674.9,0.11822,0.1133,0.10902,0.1054,0.10275281674612563,0.10099,0.09814,0.0972808619909061,0.09696,0.09556,0.0958,0.09655,0.09819,0.10004,0.17375,0.16822898764176494,0.16283706508020462,0.15674,0.15109,0.14426,0.13849,0.13284,0.12678,0.12179,0.11742911755397217,0.11291,0.10919,0.10506
09-01-2026 15:00,25668.55,0.12334,0.11686,0.1126854006301434,0.10907,0.10530802866423819,0.10296812447884862,0.10029547900663975,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10078870389435735,0.17385,0.16679,0.16226086401024653,0.15668,0.15036,0.14377715231398813,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.10541107109867953,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.10077794774888542,0.17315,0.16824,0.16306,0.15652,0.15050712577018985,0.1436809814195904,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.10681624055487711,0.10178168884693997
09-01-2026 15:10,25688.85,0.11852679526823241,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.09670113885973623,0.09724,0.09912,0.10076,0.17298975340655523,0.16743,0.16217707203083204,0.15642,0.15002,0.14398,0.1376,0.1327,0.12667725575150043,0.12124,0.11718,0.11255,0.108034957986306,0.10331785138133623
09-01-2026 15:15,25690.6,0.11382806259827166,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.09655678254859,0.09560793353309593,0.09521,0.09612,0.09663,0.09878,0.10097,0.17363,0.16809,0.16381,0.15799,0.15185514326490882,0.14544099938438243,0.13885,0.1333427655428943,0.12782,0.12305503385026026,0.11865,0.11432744689508355,0.11073,0.10651
09-01-2026 15:20,25695.2,0.12577919471163426,0.11937451534593745,0.11336,0.10723,0.10467409121590111,0.10272,0.10044493774002881,0.09868,0.09815,0.09697549817464422,0.09688,0.09766,0.09924,0.10136,0.17185228747275044,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12347704514636207,0.11896,0.1143,0.11059,0.10685645180400048
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.11608414609343795,0.11233,0.10939,0.10641,0.10353,0.10180955023229392,0.09990455497948687,0.09965,0.09992,0.10147,0.10334,0.17462,0.16795,0.16501,0.15839715502195628,0.15288375031650694,0.14643,0.14025093741511738,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414
12-01-2026 09:15,25657.45,0.11474652963509666,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10218806772051664,0.10202301414548394,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.17643809233705593,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.12481372390181104,0.1207,0.11627
12-01-2026 09:20,25594.15,0.1279136781946881,0.12206,0.1163,0.1162,0.11314559496706918,0.1116,0.10988291201804783,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619,0.18837,0.18215,0.17641,0.17045,0.1629681066100179,0.15582,0.14937,0.14418,0.1382772286575278,0.13308,0.1284174653766293,0.12372,0.11919240751045063,0.11439059902089475
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.1142501063513464,0.11275,0.11187,0.11185,0.11286738670506832,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.13229887944761878,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.139738946387562,0.13513,0.13053,0.12762,0.12336330339307869,0.11992,0.11711824192518083,0.11528,0.11415825508091866,0.11364,0.11442,0.11596,0.11845,0.12193,0.18674,0.1805960731929897,0.17460529030664693,0.16872,0.16123,0.1546,0.14860454292467495,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11798749645703481,0.11550476774903005,0.11320439683625612,0.1125,0.11211,0.11300036436901435,0.11439,0.11676,0.11911919342343448,0.18503,0.1793472389682102,0.17376,0.16686,0.16,0.15408,0.14815,0.1426926608768402,0.13685577779976985,0.13138068795346947,0.12645,0.12142,0.11707328071513871,0.11271
12-01-2026 09:40,25569.55,0.13201597110199606,0.12814,0.12379039991572087,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.1195,0.18611,0.18025574493512475,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.13895414078724333,0.13346716857662258,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11747453058811078,0.11856777605582518,0.18657,0.18097401003723682,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.1257670212274948,0.12046,0.11550772518919405,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.12626810914721512,0.12282,0.11879,0.11587,0.1133,0.1114007361382778,0.11025786805390383,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.11927758171825542,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11621522127288872,0.11372,0.11107,0.10914881959340872,0.10768,0.1066546437490326,0.10652,0.10686,0.10814946573293022,0.11001,0.11290084647850751,0.11653,0.18743832633027502,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12529,0.12014784570011824,0.11486343965456793
12-01-2026 10:00,25564.15,0.1442149407750929,0.13787,0.13159,0.12824,0.12398,0.12024848054286214,0.11732,0.11475,0.11375,0.11304188355638994,0.11340185808001116,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.1247024117347352,0.11957,0.11465,0.11054
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.18258552712826176,0.17721,0.17052,0.16393,0.15746353032867327,0.15106,0.14561,0.13944208563323113,0.13391112690878748,0.12854601107041094,0.12301,0.11852,0.1140478041452564
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11643432319017216,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.11243136550562642,0.11502078415618036,0.11835,0.18718,0.18098,0.17499217749149287,0.1687894573773676,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12253711103247951,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11265390638397349,0.11392,0.11478303529413379,0.11570618721810687,0.18542576881643408,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.14201369115746895,0.13556,0.12978,0.12447757093901499,0.11929,0.11410096407684964,0.10889075707604967
12-01-2026 10:20,25583.3,0.1321127091142051,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11589052297961688,0.18773,0.18178,0.17694,0.17023,0.16335909622812614,0.15691,0.1507,0.14521,0.13843,0.13265,0.12716988430366735,0.12200163914605909,0.11752,0.11314
12-01-2026 10:25,25574.15,0.14285264973419892,0.13623,0.12967,0.12376,0.11887,0.11599,0.11294720034507671,0.1110317344624123,0.11000318774684546,0.1095,0.11075,0.11194,0.11423,0.11789,0.18652381471888047,0.18134,0.17618,0.16883,0.1626,0.15615704829345634,0.15028082153596334,0.14418,0.13768,0.13146,0.12617,0.12103341530469554,0.11655,0.11219
12-01-2026 10:30,25584.2,0.12831045168257282,0.12478,0.1213,0.11695,0.11385,0.11154,0.10892703233499132,0.10727,0.10654,0.10672,0.10775124580694781,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.1450604294234396,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12383413726568131,0.12019,0.11652,0.1134438170116871,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.1136039677033291,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13749514694624831,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.12912274005792757,0.12330408194944852,0.11868045990522753,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11276939043919865,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11699536980997016,0.11167811871772942
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.10987513181172903,0.10963,0.11052741171377803,0.11206792028246457,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14892527087311078,0.14305,0.13636,0.13061,0.12534,0.11996,0.11549093819184848,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11178722397292755,0.1097832585353989,0.10858,0.10623,0.1048,0.10456,0.10457,0.10583256028280776,0.10778,0.11086,0.11483,0.18856,0.18305937782444875,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.1234075498667138,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11708136990023964,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10821891884956346,0.1101,0.11303228022787419,0.11692,0.18701,0.18147,0.17529716952526328,0.16896,0.16253,0.15614225416121943,0.14973396188777016,0.14384,0.13698,0.13174,0.1269,0.12175760745473573,0.11732,0.11256694183713511
12-01-2026 11:00,25550.75,0.12951961951404758,0.1261,0.12233955556132309,0.11932,0.11588460759557405,0.11307,0.11061,0.10912,0.10832605116392983,0.10824,0.10971,0.11139177983651091,0.11413,0.11807,0.18708051955210828,0.1807,0.1745865858829143,0.16802,0.16163,0.15508,0.14859,0.14249215264324178,0.13622,0.13101,0.12585741183206944,0.12092749108587017,0.11656501809624714,0.11248
12-01-2026 11:05,25538.1,0.1320662069769863,0.12782,0.1236,0.11989469714120676,0.11642475778868745,0.1137923052777047,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.1672339254536669,0.16062,0.15433,0.14776,0.14223,0.13525,0.1299202434203487,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12778711787045194,0.12331,0.11886,0.11651,0.11347,0.11101,0.10878138419869207,0.10721,0.10671762139204265,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.14855500746416306,0.14264527467934282,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11857116378847393,0.11598,0.11333,0.11107991830138511,0.10930404927170359,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11647230972163453,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12368600644108253,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12049821379640162,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18158201499472956,0.17614,0.1707,0.16363,0.15772589402138926,0.1514699253998764,0.14553,0.13962,0.13348,0.12828726998698978,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17629675897154806,0.17068209143606888,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12435692518696521,0.11988,0.11806,0.11521608398861488,0.11321,0.11139001466875166,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.1572265704066527,0.15104,0.1449113568852913,0.1394,0.13317,0.12813530356564215,0.12347,0.1189545891149696,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12398284893035579,0.12205379812777278,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.15180937721305496,0.14574493578350511,0.14013,0.13359,0.12863,0.12393,0.11956,0.11568216379251393,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11553533534490851,0.11342,0.11163572126142003,0.11062363309697505,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.1279792411476821,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.1140517166744722,0.11205,0.11089,0.11059609935755339,0.11102,0.11273,0.11467,0.11789,0.12111528331817312,0.18173,0.17556,0.16986845452340338,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11850557581595353,0.11471,0.11064688160318965
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.10978748443358198,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16318374490435414,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11854835502800994,0.115,0.11114065323335398
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11901634531912506,0.11613,0.11407,0.11183775098159567,0.11057,0.11021391252182343,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16995836974937734,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11740686268580418,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11979196340178089,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18248996874589996,0.17639,0.17031,0.1638,0.1563539029426507,0.1492,0.14285,0.13669,0.13021,0.12429291280172787,0.11872312513402941,0.1134,0.1087499445444013,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11406659401284498,0.1127,0.11224,0.11245478655623631,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10874352862934265
12-01-2026 12:20,25614.85,0.15144,0.14442129577827947,0.1381,0.132916091573414,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11700782402827849,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.1490923392115667,0.14266,0.136,0.1301870084621824,0.12488,0.11939,0.11495,0.11053356854960844
12-01-2026 12:25,25653.4,0.12651000109107008,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11181253435302865,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12935156560630642,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.13335431665695524,0.12916,0.12484765493616226,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11810774276612802,0.18683294734890218,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.1295999170881033,0.1245503131742324,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11008925263411676,0.10965,0.11016,0.11090555102980443,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.1622885938607905,0.15617,0.15057,0.14444356765600275,0.13864,0.13428,0.12894147962382874,0.12421,0.11917005022547521
12-01-2026 12:40,25684.35,0.15507,0.148548934459559,0.14347,0.13804782596740164,0.13275,0.12895,0.12453,0.12115,0.11930910659752307,0.11829,0.11743027897710642,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15887904690680826,0.15197523407529834,0.14592812442339664,0.13995,0.13419,0.12962,0.12398,0.11907530208106533,0.114
12-01-2026 12:45,25727.5,0.13318,0.12793650349683122,0.12466,0.11945,0.11652,0.11345085144326367,0.11121567218165603,0.10981,0.10918771923262131,0.10914,0.10917972993286998,0.10977,0.1113216090902497,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16463253452722834,0.15835,0.15188311175670316,0.14586,0.1398,0.134995708633637,0.13039,0.12550579250063465,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13678167852211032,0.13291,0.1285,0.12508,0.12156,0.11880686432713133,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15068549101749099,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.1300486794113486,0.12356,0.12039,0.11681,0.11462,0.1126539979276574,0.11168,0.11139,0.1111146303476192,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15078018175682012,0.14495361641557195,0.13924217646252965,0.1341,0.12879,0.12405895104537978,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.1279568521663143,0.12484,0.12196,0.11816,0.11592,0.11418216238229606,0.11315904645993428,0.11292,0.11306597640446782,0.11399,0.11454799182003683,0.19101,0.18652,0.18014,0.17417,0.16764555903430067,0.16101,0.15571,0.1493723213355238,0.1433320488972242,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14037619303169177,0.13579,0.13053684942634197,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11471840099010658,0.11663,0.19162,0.1862981848430914,0.1805,0.17474,0.1683569296289651,0.16178,0.15598,0.14923902254587773,0.14297,0.13744,0.13288,0.1278586563257199,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11268774883492942,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.1379292810122628,0.13302035782262017,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11706675385202212,0.1132,0.11159,0.10942100654246163,0.10805,0.10708,0.1068172174380291,0.10713,0.10780275258302377,0.10912497658480368,0.111,0.18884560759487984,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15135581414120294,0.1453,0.1398833388231844,0.13503107281426052,0.12999,0.12639,0.12277498077214287
12-01-2026 13:20,25697.4,0.1402530261890014,0.13529,0.13031,0.12622577224811296,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11083201117305973,0.11101,0.11313,0.11525711483942612,0.18904,0.18412,0.17899,0.17303,0.16732925264174728,0.16140182774104053,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.122561602880763,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11643766645025802,0.11413,0.11166,0.10955616434102383,0.10819,0.1073936619260085,0.10714,0.10751,0.10825,0.10897185279266407,0.10973672614901109,0.18916,0.18468,0.17939,0.17361,0.16806,0.16214827789663927,0.1565,0.15084135807334437,0.14486593270759418,0.13946,0.13469084514113944,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.15213087628592192,0.14463,0.13793363566096184,0.1320883331039041,0.1268507149628915,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18384372424400527,0.17838,0.17289,0.16635,0.16048,0.15445772821431433,0.1485,0.14168,0.13599,0.1308330014005048,0.12557288843799524,0.12086,0.11582873909848296
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12157716535306867,0.11715165557098425,0.11525,0.11212,0.11056286456394343,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14007426895791822,0.13462,0.12952922291420588,0.12485,0.12001
12-01-2026 13:40,25745.1,0.14287838605982126,0.1348,0.12583403325994805,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10746810991259229,0.10738573876300053,0.10789,0.10922,0.1109,0.19178,0.18639827732832598,0.18073837287360697,0.17513178359076553,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13437387021732983,0.1294307944279065,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.19271344172944252,0.1870205775224959,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.1443193277315299,0.13813,0.13379,0.1287,0.12433,0.11993174546036209
12-01-2026 13:50,25735.6,0.13737336233336345,0.13365658548637818,0.12938117828930465,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10895194598612754,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16968490392047098,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10768878215650365,0.10716,0.1077,0.10900008675201385,0.11096,0.1949172827069601,0.18885,0.1828122863063873,0.1767759699144321,0.17081,0.16449,0.15855,0.15269,0.14559,0.13993830876562352,0.13473,0.12952170039433458,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12285948269175986,0.12034,0.1167240414101174,0.11349760835019718,0.11059,0.10946,0.10815,0.10718,0.10723,0.10769279321549718,0.10894687944684268,0.11075,0.19338,0.18746,0.18222889741860568,0.1766,0.17053,0.16404,0.15778585397975003,0.15132993039077375,0.1452112500312669,0.13956,0.13488,0.12952,0.12442515146347648,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11484937731197004,0.11212,0.11052125118986686,0.10958,0.10892258464062224,0.10908,0.10885456114749345,0.10858160690660248,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.157125658671638,0.15116,0.14453230425222424,0.1384,0.13313036736485,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.14063294301380128,0.13049,0.12053,0.11688635229159228,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10744019558901506,0.10964,0.19315,0.18786,0.18327,0.17699959243508487,0.17067,0.16446,0.15848,0.15258,0.1460395393702238,0.13985,0.13491638009884938,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11216305508654761,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17542933785774625,0.16942257381174164,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.1282951233638567,0.12363,0.11826
12-01-2026 14:20,25736.35,0.1505166104671988,0.14464,0.13888,0.13311,0.1279,0.12280655800597996,0.11872,0.11572,0.11399,0.11222,0.11152610597030922,0.11128,0.11182,0.11235623316920623,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.1559726859119018,0.14941004720903406,0.14318927985575278,0.13731,0.1324,0.12651,0.12133202320366133,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10640614082870646,0.10746,0.1081891038685692,0.19377,0.1881989460436828,0.1825,0.17716,0.17105536371993454,0.16475,0.15889,0.15248097303242578,0.1462532596492575,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12350315164912938,0.11977,0.11613,0.11389,0.11126,0.10881942364462345,0.10683,0.10553,0.10493,0.10422,0.10454162430715508,0.10536,0.10669,0.10846,0.19326,0.18811505391180977,0.18279,0.17731,0.1710300101069274,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11639393002874847,0.11408716283114079,0.11229732792705327,0.11126,0.11126,0.11128018230337598,0.11125521230312144,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14873118248703956,0.1426,0.13638,0.13169,0.12575,0.12104,0.11629553547645453
12-01-2026 14:40,25749.0,0.14146,0.13395232539916116,0.12715,0.12317,0.11895877470174508,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10898827907956228,0.11043,0.19276,0.18761,0.18249,0.176542585162739,0.1702,0.1638896805624173,0.15785,0.151614109969852,0.14553,0.13957,0.13458,0.12875,0.12421,0.11963485683193399
12-01-2026 14:45,25763.85,0.13183,0.12662364733362774,0.12209,0.11857954363724948,0.11506,0.11314,0.11013,0.10793,0.10644227101133905,0.10549531949520302,0.10537658542078364,0.10592,0.10718,0.1084289206205677,0.19416,0.18743,0.1829198655770026,0.17764,0.17176,0.16465,0.15882,0.15287,0.14652257837971092,0.14051,0.13534,0.12992,0.12477504652399815,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12184663431372562,0.11819,0.11434,0.11136,0.10930938679892101,0.10794,0.10689,0.1070246986325727,0.10774366978013904,0.10916,0.19388,0.18866,0.1831071718888043,0.17722,0.1706,0.16408,0.15815072428522733,0.15221,0.14529,0.13945,0.13384248533182044,0.12857,0.12345,0.11830553284057659
